method_id,method_label,train_size,seed,random_MAE,scaffold_MAE,gap_seed,mean_gap,std_gap,n_seeds
morgan_mlp,Morgan + MLP,7000,33,0.1283430308103561,0.1579543203115463,0.029611289501190186,0.04899326860904696,0.029573153568953334,5
morgan_mlp,Morgan + MLP,7000,44,0.1242504343390464,0.2011605948209762,0.0769101604819298,0.04899326860904696,0.029573153568953334,5
morgan_mlp,Morgan + MLP,7000,55,0.119720846414566,0.2049242854118347,0.08520343899726869,0.04899326860904696,0.029573153568953334,5
gine,2D graph + GINE,7000,11,0.0721703097224235,0.0819506421685218,0.0097803324460983,0.02523140758275986,0.01530604332308439,5
gine,2D graph + GINE,7000,22,0.0682199820876121,0.0857750996947288,0.0175551176071167,0.02523140758275986,0.01530604332308439,5
gine,2D graph + GINE,7000,33,0.0721942037343978,0.089129202067852,0.0169349983334542,0.02523140758275986,0.01530604332308439,5
gine,2D graph + GINE,7000,44,0.0726791322231292,0.1198224872350692,0.04714335501194,0.02523140758275986,0.01530604332308439,5
gine,2D graph + GINE,7000,55,0.0678381249308586,0.1025813594460487,0.0347432345151901,0.02523140758275986,0.01530604332308439,5
rdkit_rf,RDKit + RF,8000,11,0.0872721363894027,0.1064538219847966,0.01918168559539389,0.040810810664602,0.0259170123987665,5
rdkit_rf,RDKit + RF,8000,22,0.0871146567174269,0.1120907455813839,0.02497608886395701,0.040810810664602,0.0259170123987665,5
rdkit_rf,RDKit + RF,8000,33,0.0870375404782497,0.1088888445254631,0.021851304047213402,0.040810810664602,0.0259170123987665,5
rdkit_rf,RDKit + RF,8000,44,0.0889990006364297,0.1551104435242029,0.0661114428877732,0.040810810664602,0.0259170123987665,5
rdkit_rf,RDKit + RF,8000,55,0.0875208648597962,0.1594543967884687,0.07193353192867251,0.040810810664602,0.0259170123987665,5
rdkit_xgb,RDKit + XGB,8000,11,0.0932905673980712,0.1019972339272499,0.008706666529178689,0.032916693389415774,0.024819110553458704,5
rdkit_xgb,RDKit + XGB,8000,22,0.0906142890453338,0.1103765219449997,0.019762232899665888,0.032916693389415774,0.024819110553458704,5
rdkit_xgb,RDKit + XGB,8000,33,0.0907457396388053,0.1078409552574157,0.017095215618610396,0.032916693389415774,0.024819110553458704,5
rdkit_xgb,RDKit + XGB,8000,44,0.0948614925146102,0.1498937159776687,0.05503222346305851,0.032916693389415774,0.024819110553458704,5
rdkit_xgb,RDKit + XGB,8000,55,0.0938537046313285,0.1578408330678939,0.0639871284365654,0.032916693389415774,0.024819110553458704,5
rdkit_mlp,RDKit + MLP,8000,11,0.0742272958159446,0.0850273668766021,0.010800071060657501,0.037039341032505044,0.03501076910428729,5
rdkit_mlp,RDKit + MLP,8000,22,0.0705043375492096,0.0843966007232666,0.013892263174057007,0.037039341032505044,0.03501076910428729,5
rdkit_mlp,RDKit + MLP,8000,33,0.0732232555747032,0.0885634794831276,0.015340223908424391,0.037039341032505044,0.03501076910428729,5
rdkit_mlp,RDKit + MLP,8000,44,0.0733704641461372,0.1644093245267868,0.09103886038064961,0.037039341032505044,0.03501076910428729,5
rdkit_mlp,RDKit + MLP,8000,55,0.0721021369099617,0.1262274235486984,0.0541252866387367,0.037039341032505044,0.03501076910428729,5
morgan_rf,Morgan + RF,8000,11,0.1166836352480833,0.1434607996083414,0.026777164360258107,0.057677981655156405,0.03756137178670318,5
morgan_rf,Morgan + RF,8000,22,0.1125982662425917,0.1391703316996127,0.02657206545702101,0.057677981655156405,0.03756137178670318,5
morgan_rf,Morgan + RF,8000,33,0.1157680547498445,0.1541223924266705,0.038354337676826,0.057677981655156405,0.03756137178670318,5
morgan_rf,Morgan + RF,8000,44,0.1143560248359886,0.2171863827401315,0.1028303579041429,0.057677981655156405,0.03756137178670318,5
morgan_rf,Morgan + RF,8000,55,0.1134211588575939,0.2072771417351279,0.093855982877534,0.057677981655156405,0.03756137178670318,5
morgan_xgb,Morgan + XGB,8000,11,0.1553768366575241,0.166499376296997,0.011122539639472878,0.030325424671173058,0.0188694526399311,5
morgan_xgb,Morgan + XGB,8000,22,0.1505409926176071,0.1664443761110305,0.015903383493423406,0.030325424671173058,0.0188694526399311,5
morgan_xgb,Morgan + XGB,8000,33,0.1555194556713104,0.179344043135643,0.02382458746433261,0.030325424671173058,0.0188694526399311,5
morgan_xgb,Morgan + XGB,8000,44,0.1494513154029846,0.1995399743318557,0.0500886589288711,0.030325424671173058,0.0188694526399311,5
morgan_xgb,Morgan + XGB,8000,55,0.1528332531452179,0.2035212069749832,0.05068795382976529,0.030325424671173058,0.0188694526399311,5
morgan_mlp,Morgan + MLP,8000,11,0.1213294640183448,0.1431067138910293,0.021777249872684507,0.04821280539035796,0.027757068669547295,5
morgan_mlp,Morgan + MLP,8000,22,0.118289515376091,0.1464522629976272,0.0281627476215362,0.04821280539035796,0.027757068669547295,5
morgan_mlp,Morgan + MLP,8000,33,0.1202976256608963,0.1556332409381866,0.03533561527729029,0.04821280539035796,0.027757068669547295,5
morgan_mlp,Morgan + MLP,8000,44,0.1199918612837791,0.1927293837070465,0.0727375224232674,0.04821280539035796,0.027757068669547295,5
morgan_mlp,Morgan + MLP,8000,55,0.1172993630170822,0.2003502547740936,0.0830508917570114,0.04821280539035796,0.027757068669547295,5
gine,2D graph + GINE,8000,11,0.0687586367130279,0.0965144783258438,0.0277558416128159,0.031927895545959484,0.015777435457044076,5
gine,2D graph + GINE,8000,22,0.063031405210495,0.0848566591739654,0.021825253963470403,0.031927895545959484,0.015777435457044076,5
gine,2D graph + GINE,8000,33,0.0672837272286415,0.0829194411635398,0.015635713934898307,0.031927895545959484,0.015777435457044076,5
gine,2D graph + GINE,8000,44,0.0688281953334808,0.1245141476392746,0.055685952305793804,0.031927895545959484,0.015777435457044076,5
gine,2D graph + GINE,8000,55,0.0640728995203971,0.1028096154332161,0.03873671591281899,0.031927895545959484,0.015777435457044076,5
rdkit_rf,RDKit + RF,10000,11,0.0831206783089407,0.1038473828704785,0.0207267045615378,0.04017103788834342,0.024002941707612527,5
rdkit_rf,RDKit + RF,10000,22,0.0817944651204312,0.1074229689040522,0.025628503783621,0.04017103788834342,0.024002941707612527,5
rdkit_rf,RDKit + RF,10000,33,0.0826877112772234,0.1044149264684643,0.021727215191240906,0.04017103788834342,0.024002941707612527,5
rdkit_rf,RDKit + RF,10000,44,0.0858635317145197,0.151841125968185,0.0659775942536653,0.04017103788834342,0.024002941707612527,5
rdkit_rf,RDKit + RF,10000,55,0.084960405509602,0.1517555771612541,0.0667951716516521,0.04017103788834342,0.024002941707612527,5
rdkit_xgb,RDKit + XGB,10000,11,0.0927509889006614,0.1000124886631965,0.007261499762535095,0.03143587112426756,0.023024461702987584,5
rdkit_xgb,RDKit + XGB,10000,22,0.0883343368768692,0.1083470731973648,0.02001273632049559,0.03143587112426756,0.023024461702987584,5
rdkit_xgb,RDKit + XGB,10000,33,0.0905460938811302,0.1084917411208152,0.01794564723968499,0.03143587112426756,0.023024461702987584,5
rdkit_xgb,RDKit + XGB,10000,44,0.0935588404536247,0.1464704871177673,0.05291164666414261,0.03143587112426756,0.023024461702987584,5
rdkit_xgb,RDKit + XGB,10000,55,0.0932444706559181,0.1522922962903976,0.059047825634479495,0.03143587112426756,0.023024461702987584,5
rdkit_mlp,RDKit + MLP,10000,11,0.0691336616873741,0.0820296704769134,0.012896008789539296,0.03580728024244304,0.03302958962134265,5
rdkit_mlp,RDKit + MLP,10000,22,0.0681203231215477,0.0816010236740112,0.013480700552463504,0.03580728024244304,0.03302958962134265,5
rdkit_mlp,RDKit + MLP,10000,33,0.0692065879702568,0.0852622687816619,0.0160556808114051,0.03580728024244304,0.03302958962134265,5
rdkit_mlp,RDKit + MLP,10000,44,0.0680315420031547,0.1568088084459304,0.0887772664427757,0.03580728024244304,0.03302958962134265,5
rdkit_mlp,RDKit + MLP,10000,55,0.0702811628580093,0.1181079074740409,0.047826744616031605,0.03580728024244304,0.03302958962134265,5
morgan_rf,Morgan + RF,10000,11,0.1108405910790115,0.1397145082897422,0.028873917210730696,0.0604196924226604,0.03896315356249683,5
morgan_rf,Morgan + RF,10000,22,0.1087836348232619,0.1362799826268763,0.0274963478036144,0.0604196924226604,0.03896315356249683,5
morgan_rf,Morgan + RF,10000,33,0.1110599982584316,0.1514835605955707,0.04042356233713909,0.0604196924226604,0.03896315356249683,5
morgan_rf,Morgan + RF,10000,44,0.1099087338376149,0.2089283974098369,0.099019663572222,0.0604196924226604,0.03896315356249683,5
morgan_rf,Morgan + RF,10000,55,0.1078379373000685,0.2141229084896643,0.1062849711895958,0.0604196924226604,0.03896315356249683,5
morgan_xgb,Morgan + XGB,10000,11,0.1545839160680771,0.1645447313785553,0.00996081531047821,0.02957848906517029,0.019960366553743954,5
morgan_xgb,Morgan + XGB,10000,22,0.1519925892353058,0.1639952510595321,0.012002661824226324,0.02957848906517029,0.019960366553743954,5
morgan_xgb,Morgan + XGB,10000,33,0.1534308046102523,0.1783184111118316,0.024887606501579312,0.02957848906517029,0.019960366553743954,5
morgan_xgb,Morgan + XGB,10000,44,0.1501342207193374,0.2012660205364227,0.051131799817085294,0.02957848906517029,0.019960366553743954,5
morgan_xgb,Morgan + XGB,10000,55,0.1524836122989654,0.2023931741714477,0.0499095618724823,0.02957848906517029,0.019960366553743954,5
morgan_mlp,Morgan + MLP,10000,11,0.1164762526750564,0.1330487579107284,0.016572505235671997,0.0464747950434685,0.028225008093861394,5
morgan_mlp,Morgan + MLP,10000,22,0.1102368906140327,0.1401551216840744,0.029918231070041698,0.0464747950434685,0.028225008093861394,5
morgan_mlp,Morgan + MLP,10000,33,0.1144170314073562,0.1471465677022934,0.03272953629493719,0.0464747950434685,0.028225008093861394,5
morgan_mlp,Morgan + MLP,10000,44,0.1132678911089897,0.1869174689054489,0.07364957779645921,0.0464747950434685,0.028225008093861394,5
morgan_mlp,Morgan + MLP,10000,55,0.1100891157984733,0.1895932406187057,0.07950412482023239,0.0464747950434685,0.028225008093861394,5
gine,2D graph + GINE,10000,11,0.0611395351588726,0.0817043557763099,0.0205648206174373,0.03225389197468756,0.01436960622926347,5
gine,2D graph + GINE,10000,22,0.0575879886746406,0.084597498178482,0.0270095095038414,0.03225389197468756,0.01436960622926347,5
gine,2D graph + GINE,10000,33,0.0617825724184513,0.0805449336767196,0.018762361258268294,0.03225389197468756,0.01436960622926347,5
gine,2D graph + GINE,10000,44,0.0615028366446495,0.1118798181414604,0.050376981496810906,0.03225389197468756,0.01436960622926347,5
gine,2D graph + GINE,10000,55,0.0608199425041675,0.1053757295012474,0.044555786997079905,0.03225389197468756,0.01436960622926347,5
